id,vendor_id,pickup_datetime,passenger_count,pickup_point,dropoff_point,store_and_fwd_flag
id0343626,1,2016-06-30 01:08:11,2,-74.002883911132813;40.733310699462891,-73.947517395019531;40.683609008789063,N
id2071441,2,2016-06-30 01:07:51,1,-74.005401611328125;40.740749359130859,-73.989517211914062;40.757091522216797,N
id1577990,2,2016-06-30 01:06:42,1,-73.976455688476562;40.744140625,-74.004562377929687;40.733325958251953,N
id3336631,1,2016-06-30 01:05:35,1,-73.955490112304688;40.804359436035156,-73.931709289550781;40.830089569091797,N
id3884453,1,2016-06-30 01:05:02,1,-73.986679077148438;40.761417388916016,-73.988937377929687;40.771492004394531,N
id1385060,1,2016-06-30 01:04:39,1,-74.005767822265625;40.740127563476562,-74.002098083496094;40.719448089599609,N
id3335982,1,2016-06-30 01:04:25,1,-73.982826232910156;40.748386383056641,-73.944381713867187;40.800575256347656,N
id2233121,1,2016-06-30 01:03:15,2,-73.979850769042969;40.752422332763672,-73.919265747070313;40.745254516601563,N
id3769624,1,2016-06-30 01:02:59,1,-73.978157043457031;40.764846801757813,-73.946922302246094;40.823616027832031,N
id0847212,2,2016-06-30 01:02:55,1,-74.002357482910156;40.726451873779297,-73.980819702148437;40.683708190917969,N
id0074363,1,2016-06-30 01:02:55,4,-74.000930786132813;40.729610443115234,-73.981918334960938;40.777637481689453,N
id2464481,1,2016-06-30 00:59:11,1,-74.000457763671875;40.731426239013672,-73.981773376464844;40.736774444580078,N
id0243623,1,2016-06-30 00:58:03,1,-73.99603271484375;40.725471496582031,-73.992195129394531;40.749153137207031,N
id1022174,2,2016-06-30 00:57:10,1,-73.991950988769531;40.726047515869141,-73.956405639648437;40.747360229492187,N
id2170232,1,2016-06-30 00:55:38,1,-73.98773193359375;40.759994506835937,-73.937507629394531;40.835517883300781,N
id1983635,1,2016-06-30 00:55:35,1,-73.991706848144531;40.764663696289063,-73.907646179199219;40.706344604492188,N
id2528965,2,2016-06-30 00:55:28,6,-73.972137451171875;40.7548828125,-73.91162109375;40.762287139892578,N
id2345074,1,2016-06-30 00:53:29,1,-73.780708312988281;40.648166656494141,-73.884773254394531;40.651096343994141,N
id0223521,2,2016-06-30 00:52:26,6,-73.984626770019531;40.724552154541016,-73.965950012207031;40.773857116699219,N
id0738825,1,2016-06-30 00:51:58,1,-74.005111694335938;40.721805572509766,-73.939292907714844;40.751842498779297,N
id3229586,1,2016-06-30 00:51:57,1,-73.993133544921875;40.742652893066406,-73.999809265136719;40.738071441650391,N
id2019954,2,2016-06-30 00:51:47,5,-73.987396240234375;40.691806793212891,-73.99761962890625;40.678829193115234,N
id0874913,2,2016-06-30 00:50:36,1,-73.972190856933594;40.762298583984375,-73.950698852539062;40.771400451660156,N
id3290908,1,2016-06-30 00:50:34,1,-73.963874816894531;40.76141357421875,-73.891471862792969;40.731517791748047,N
id3084382,1,2016-06-30 00:49:57,1,-73.973274230957031;40.743789672851562,-73.926628112792969;40.772403717041016,N
id0452075,1,2016-06-30 00:49:52,2,-74.003067016601563;40.733356475830078,-73.940460205078125;40.850894927978516,N
id2688174,2,2016-06-30 00:48:43,1,-74.002601623535156;40.72821044921875,-73.922119140625;40.706031799316406,N
id2799722,1,2016-06-30 00:48:42,2,-73.97808837890625;40.757522583007812,-73.953369140625;40.699321746826172,N
id3241231,1,2016-06-30 00:48:40,1,-73.978431701660156;40.752696990966797,-73.991302490234375;40.750213623046875,N
id1247224,2,2016-06-30 00:42:44,1,-73.985939025878906;40.749973297119141,-73.941749572753906;40.845043182373047,N
id0325481,2,2016-06-30 00:42:16,1,-74.00567626953125;40.74053955078125,-74.006637573242188;40.710159301757813,N
id1954923,2,2016-06-30 00:41:22,1,-73.972312927246094;40.786228179931641,-73.972267150878906;40.786411285400391,N
id2347604,1,2016-06-30 00:40:58,4,-73.993499755859375;40.721111297607422,-73.966468811035156;40.799552917480469,N
id0496279,2,2016-06-30 00:40:30,3,-73.987838745117188;40.765155792236328,-73.959785461425781;40.801097869873047,N
id3694996,2,2016-06-30 00:40:11,6,-74.006278991699219;40.730960845947266,-73.981201171875;40.720787048339844,N
id0781002,2,2016-06-30 00:38:28,6,-73.979629516601563;40.735237121582031,-73.977348327636719;40.752082824707031,N
id0693915,2,2016-06-30 00:38:13,1,-73.971748352050781;40.794506072998047,-73.939094543457031;40.807907104492188,N
id1610563,1,2016-06-30 00:38:08,1,-73.993743896484375;40.727241516113281,-73.976333618164062;40.759342193603516,N
id3423957,1,2016-06-30 00:37:39,1,-74.005546569824219;40.741012573242188,-73.99212646484375;40.727306365966797,N
id2550141,1,2016-06-30 00:37:32,1,-73.955146789550781;40.820308685302734,-73.947761535644531;40.798915863037109,N
id3353582,2,2016-06-30 00:35:10,6,-73.956703186035156;40.777851104736328,-73.921150207519531;40.70892333984375,N
id3386834,1,2016-06-30 00:35:09,1,-73.978523254394531;40.748870849609375,-73.992591857910156;40.732933044433594,N
id1815809,1,2016-06-30 00:34:43,1,-73.968093872070313;40.75543212890625,-74.004150390625;40.731407165527344,N
id0709034,2,2016-06-30 00:33:29,5,-73.988861083984375;40.748638153076172,-73.980133056640625;40.780731201171875,N
id0756867,1,2016-06-30 00:33:14,1,-74.001907348632812;40.734504699707031,-73.994728088378906;40.750415802001953,N
id3583085,2,2016-06-30 00:32:47,3,-73.980796813964844;40.729831695556641,-73.97662353515625;40.743896484375,N
id3518382,1,2016-06-30 00:31:21,1,-74.007720947265625;40.740978240966797,-73.9892578125;40.729572296142578,N
id0391631,1,2016-06-30 00:31:08,1,-73.989173889160156;40.733913421630859,-74.0220947265625;40.618747711181641,N
id1399051,1,2016-06-30 00:29:46,2,-74.003730773925781;40.732196807861328,-73.976669311523438;40.732345581054687,N
id3931712,2,2016-06-30 00:29:04,6,-73.781578063964844;40.644859313964844,-73.995048522949219;40.742111206054688,N
id1318833,1,2016-06-30 00:26:03,2,-73.862762451171875;40.768802642822266,-73.97442626953125;40.748149871826172,N
id3658128,2,2016-06-30 00:25:54,2,-74.002479553222656;40.724822998046875,-74.007637023925781;40.708511352539063,N
id1245578,2,2016-06-30 00:25:32,5,-73.9844970703125;40.746498107910156,-73.920845031738281;40.746498107910156,N
id3856035,2,2016-06-30 00:25:27,1,-73.988426208496094;40.747909545898438,-73.9893798828125;40.724578857421875,N
id3118339,1,2016-06-30 00:23:54,1,-73.999313354492187;40.727870941162109,-73.975723266601563;40.782180786132812,N
id2005508,1,2016-06-30 00:23:16,1,-73.901283264160156;40.712802886962891,-73.93853759765625;40.717716217041016,N
id2654460,2,2016-06-30 00:22:37,1,-73.998161315917969;40.760799407958984,-73.972801208496094;40.754947662353516,N
id0131311,1,2016-06-30 00:22:36,1,-74.009780883789063;40.703693389892578,-73.965354919433594;40.678947448730469,N
id0321313,2,2016-06-30 00:22:21,5,-73.990226745605469;40.7562255859375,-73.966079711914063;40.76531982421875,N
id2888903,1,2016-06-30 00:22:18,1,-73.984794616699219;40.748172760009766,-73.980903625488281;40.763984680175781,N
id2806513,2,2016-06-30 00:22:14,5,-73.991897583007812;40.714954376220703,-73.951286315917969;40.688495635986328,N
id3314510,2,2016-06-30 00:20:57,1,-73.982177734375;40.772670745849609,-73.949882507324219;40.822250366210938,N
id0867477,2,2016-06-30 00:20:45,1,-73.974205017089844;40.757846832275391,-74.0037841796875;40.727046966552734,N
id3428857,2,2016-06-30 00:20:41,1,-74.004875183105469;40.730243682861328,-74.002235412597656;40.721786499023438,N
id0753463,1,2016-06-30 00:20:12,2,-73.970237731933594;40.758399963378906,-73.939186096191406;40.842964172363281,N
id0408181,2,2016-06-30 00:18:55,2,-74.001625061035156;40.727893829345703,-74.000938415527344;40.733352661132812,N
id0048052,2,2016-06-30 00:18:45,1,-73.9227294921875;40.754451751708984,-73.986251831054687;40.718090057373047,N
id2855070,1,2016-06-30 00:18:42,1,-73.988349914550781;40.764148712158203,-73.967872619628906;40.761554718017578,N
id3039389,2,2016-06-30 00:18:28,2,-73.974220275878906;40.764930725097656,-73.937911987304688;40.851650238037109,N
id1006277,2,2016-06-30 00:18:10,2,-74.001533508300781;40.746311187744141,-74.002777099609375;40.739860534667969,N
id0098452,2,2016-06-30 00:17:47,1,-74.003677368164063;40.731941223144531,-73.978103637695313;40.742439270019531,N
id0752935,2,2016-06-30 00:17:24,1,-73.987876892089844;40.743938446044922,-73.979972839355469;40.760345458984375,N
id0833648,1,2016-06-30 00:15:26,1,-73.95208740234375;40.777183532714844,-73.878746032714844;40.750545501708984,N
id1263880,1,2016-06-30 00:15:16,1,-74.004310607910156;40.747653961181641,-73.978652954101563;40.782661437988281,N
id0693508,1,2016-06-30 00:13:54,1,-73.98443603515625;40.754978179931641,-73.992530822753906;40.725841522216797,N
id0944914,1,2016-06-30 00:13:49,2,-73.982498168945313;40.735366821289063,-73.974723815917969;40.729885101318359,N
id3722274,2,2016-06-30 00:13:44,1,-73.977157592773438;40.751667022705078,-73.985031127929688;40.732135772705078,N
id2483817,2,2016-06-30 00:13:41,1,-73.984878540039063;40.747806549072266,-73.97808837890625;40.749179840087891,N
id3898566,1,2016-06-30 00:12:54,1,-74.005264282226563;40.719730377197266,-73.947441101074219;40.779678344726563,N
id0914643,2,2016-06-30 00:12:53,2,-73.955253601074219;40.773021697998047,-73.955589294433594;40.768379211425781,N
id3957438,2,2016-06-30 00:12:45,6,-73.984001159667969;40.762130737304688,-74.013641357421875;40.708541870117188,N
id1912629,2,2016-06-30 00:12:43,1,-73.983963012695312;40.755680084228516,-73.989906311035156;40.731105804443359,N
id1512296,2,2016-06-30 00:12:41,2,-73.949493408203125;40.781166076660156,-74.009262084960937;40.704273223876953,N
id0751573,2,2016-06-30 00:12:27,3,-74.004280090332031;40.73046875,-73.953948974609375;40.742931365966797,N
id1644841,1,2016-06-30 00:12:09,2,-73.994194030761719;40.712371826171875,-73.987617492675781;40.721523284912109,N
id0293427,2,2016-06-30 00:12:02,1,-73.987510681152344;40.760791778564453,-73.952766418457031;40.823471069335938,N
id1323144,1,2016-06-30 00:12:00,3,-73.984939575195313;40.748310089111328,-73.969512939453125;40.757152557373047,N
id1760683,1,2016-06-30 00:11:58,1,-73.985061645507813;40.747505187988281,-73.994476318359375;40.716743469238281,N
id3776270,2,2016-06-30 00:11:49,1,-73.987648010253906;40.719749450683594,-73.968116760253906;40.710811614990234,N
id2352024,1,2016-06-30 00:11:21,2,-73.999961853027344;40.726947784423828,-73.971961975097656;40.749671936035156,N
id0162127,1,2016-06-30 00:11:13,1,-73.931571960449219;40.813434600830078,-73.95562744140625;40.779170989990234,N
id2376514,1,2016-06-30 00:09:01,1,-73.989601135253906;40.756889343261719,-73.939781188964844;40.810871124267578,N
id0717225,1,2016-06-30 00:08:06,1,-74.004676818847656;40.72869873046875,-73.98150634765625;40.778835296630859,N
id0505720,1,2016-06-30 00:06:14,1,-73.979843139648438;40.751945495605469,-73.995826721191406;40.759147644042969,N
id1535864,2,2016-06-30 00:06:11,3,-74.001335144042969;40.730926513671875,-73.981002807617187;40.784290313720703,N
id2880176,2,2016-06-30 00:06:08,5,-73.950813293457031;40.774711608886719,-73.962516784667969;40.760421752929688,N
id3336886,1,2016-06-30 00:05:38,1,-73.964630126953125;40.796894073486328,-73.963134765625;40.793861389160156,N
id3886801,1,2016-06-30 00:05:28,1,-73.987716674804688;40.721328735351562,-73.984779357910156;40.724380493164062,N
id1914622,1,2016-06-30 00:04:23,2,-73.9732666015625;40.754196166992188,-73.974052429199219;40.755260467529297,N
id0969082,2,2016-06-30 00:03:45,1,-73.984718322753906;40.76837158203125,-73.958412170410156;40.776271820068359,N
id1734466,2,2016-06-30 00:03:31,1,-73.873016357421875;40.774093627929688,-74.007499694824219;40.716358184814453,N
id1491571,1,2016-06-30 00:03:21,2,-74.013664245605469;40.706718444824219,-73.981727600097656;40.783645629882812,N
id2001210,1,2016-06-30 00:03:13,1,-73.976318359375;40.759109497070313,-73.968658447265625;40.751548767089844,N
id1636364,1,2016-06-30 00:03:12,1,-73.964836120605469;40.764194488525391,-73.949638366699219;40.772373199462891,N
id1156072,1,2016-06-30 00:03:09,1,-73.98101806640625;40.763935089111328,-73.990760803222656;40.750637054443359,N
id3027209,1,2016-06-30 00:02:47,1,-73.982559204101563;40.763080596923828,-73.970924377441406;40.793216705322266,N
id3514358,1,2016-06-30 00:02:36,1,-73.790504455566406;40.648277282714844,-73.960342407226562;40.64630126953125,N
id1151989,2,2016-06-30 00:02:18,1,-73.991416931152344;40.745059967041016,-73.990592956542969;40.756271362304688,N
id0967245,1,2016-06-30 00:02:12,1,-73.9876708984375;40.748886108398437,-73.932502746582031;40.661312103271484,N
id3653378,1,2016-06-30 00:00:56,1,-73.91748046875;40.758274078369141,-73.857017517089844;40.724655151367188,N
id1061974,1,2016-06-30 00:00:55,3,-73.996536254882813;40.722038269042969,-73.972923278808594;40.792922973632813,N
id3191803,1,2016-06-30 00:00:42,1,-74.004241943359375;40.730274200439453,-73.962173461914063;40.715736389160156,N
id1460540,1,2016-06-30 00:00:39,2,-73.976295471191406;40.788364410400391,-73.945114135742188;40.824283599853516,N
id2784525,1,2016-06-30 00:00:09,1,-73.983772277832031;40.76806640625,-73.996452331542969;40.760810852050781,N
id3655095,2,2016-06-29 23:59:20,2,-73.979972839355469;40.759120941162109,-73.992347717285156;40.758651733398438,N
id1151336,1,2016-06-29 23:58:28,1,-73.977607727050781;40.786869049072266,-73.982292175292969;40.7760009765625,N
id0910795,1,2016-06-29 23:58:17,1,-73.989944458007813;40.747066497802734,-73.983787536621094;40.780563354492188,N
id0878215,2,2016-06-29 23:57:51,1,-74.005630493164062;40.740608215332031,-73.987556457519531;40.728500366210938,N
id1313741,2,2016-06-29 23:57:03,1,-73.983268737792969;40.744525909423828,-73.962379455566406;40.767173767089844,N
id1981945,1,2016-06-29 23:56:57,1,-73.964805603027344;40.760215759277344,-73.973129272460938;40.748493194580078,N
id0211361,2,2016-06-29 23:56:42,1,-74.000389099121094;40.732398986816406,-73.995521545410156;40.760478973388672,N
id0263918,2,2016-06-29 23:56:32,2,-73.98248291015625;40.745151519775391,-73.958442687988281;40.772796630859375,N
id2524965,1,2016-06-29 23:56:23,1,-73.979881286621094;40.786174774169922,-73.78228759765625;40.644210815429688,N
id3761045,2,2016-06-29 23:55:58,1,-73.976699829101563;40.755580902099609,-73.978897094726563;40.663139343261719,N
id1046290,1,2016-06-29 23:55:46,1,-73.991500854492187;40.735084533691406,-73.98419189453125;40.759254455566406,N
id1478480,1,2016-06-29 23:55:33,1,-73.986900329589844;40.750267028808594,-73.990798950195313;40.756011962890625,N
id3195594,1,2016-06-29 23:55:15,1,-73.980384826660156;40.760444641113281,-73.991874694824219;40.725540161132812,N
id1132433,1,2016-06-29 23:54:15,2,-73.988525390625;40.748527526855469,-73.977302551269531;40.779457092285156,N
id2706167,1,2016-06-29 23:54:10,1,-73.9766845703125;40.764858245849609,-73.946571350097656;40.791728973388672,N
id3176402,2,2016-06-29 23:53:50,2,-73.997421264648437;40.719070434570313,-74.004447937011719;40.733409881591797,N
id0476310,1,2016-06-29 23:53:49,1,-73.863197326660156;40.769676208496094,-73.993522644042969;40.752632141113281,N
id1883456,2,2016-06-29 23:53:45,2,-73.975936889648438;40.761310577392578,-73.984626770019531;40.768291473388672,N
id2290985,2,2016-06-29 23:53:33,1,-73.944923400878906;40.833938598632813,-73.920135498046875;40.865928649902344,N
id0788724,1,2016-06-29 23:52:53,1,-73.98834228515625;40.723228454589844,-74.002494812011719;40.724925994873047,N
id1526532,2,2016-06-29 23:52:50,3,-73.975372314453125;40.76177978515625,-73.983772277832031;40.743698120117187,N
id3542305,1,2016-06-29 23:52:33,2,-73.958305358886719;40.713497161865234,-73.936119079589844;40.697357177734375,N
id3951927,1,2016-06-29 23:52:15,1,-73.990097045898437;40.723232269287109,-73.991477966308594;40.729541778564453,N
id1473929,2,2016-06-29 23:52:04,6,-73.985496520996094;40.768112182617187,-73.99169921875;40.759651184082031,N
id2608247,1,2016-06-29 23:51:44,1,-73.981925964355469;40.76617431640625,-73.976158142089844;40.677299499511719,N
id0506991,2,2016-06-29 23:51:31,3,-73.967262268066406;40.803558349609375,-73.977653503417969;40.789089202880859,N
id1440467,2,2016-06-29 23:51:11,1,-73.988723754882813;40.670291900634766,-73.994369506835938;40.680778503417969,N
id3002873,1,2016-06-29 23:50:56,1,-73.991127014160156;40.755931854248047,-73.987396240234375;40.749847412109375,N
id3546983,1,2016-06-29 23:50:54,1,-73.992889404296875;40.729801177978516,-73.996070861816406;40.753280639648438,N
id1701557,2,2016-06-29 23:50:54,1,-73.9691162109375;40.759262084960938,-73.982261657714844;40.770641326904297,N
id2718764,1,2016-06-29 23:50:53,1,-73.987640380859375;40.721290588378906,-73.957244873046875;40.766147613525391,N
id3622403,1,2016-06-29 23:50:25,2,-73.972091674804688;40.757831573486328,-73.988761901855469;40.736461639404297,N
id2128765,1,2016-06-29 23:50:10,1,-73.96490478515625;40.755458831787109,-73.95556640625;40.768352508544922,N
id2304329,1,2016-06-29 23:49:50,1,-73.960746765136719;40.780876159667969,-73.973716735839844;40.787132263183594,N
id1729044,1,2016-06-29 23:49:48,2,-74.005874633789063;40.740329742431641,-73.996147155761719;40.726211547851563,N
id3784062,2,2016-06-29 23:49:38,1,-73.98858642578125;40.729816436767578,-73.986549377441406;40.747318267822266,N
id0600853,1,2016-06-29 23:49:29,1,-73.954734802246094;40.786468505859375,-73.917304992675781;40.844917297363281,N
id2101127,1,2016-06-29 23:47:57,1,-73.866157531738281;40.771236419677734,-73.944778442382812;40.71087646484375,N
id1939785,2,2016-06-29 23:47:30,2,-73.985099792480469;40.758022308349609,-73.993522644042969;40.745536804199219,N
id0635265,2,2016-06-29 23:47:16,1,-74.004386901855469;40.732032775878906,-73.993263244628906;40.762603759765625,N
id1534532,2,2016-06-29 23:46:42,1,-73.985748291015625;40.759868621826172,-74.006843566894531;40.708328247070313,N
id0183803,1,2016-06-29 23:45:49,2,-73.788261413574219;40.641632080078125,-73.992988586425781;40.763164520263672,N
id3753185,1,2016-06-29 23:45:35,2,-73.965576171875;40.710723876953125,-73.998939514160156;40.732311248779297,N
